num_steps,total_satisfied_requests_percentage,num_requests_fulfilled,last_num_msps_applied,total_reward,moving_avg_reward,average_reward_per_steps,total_cost,avg_cost_per_client,avg_cost_alive,total_immersiveness,avg_head_imrvnss_alive,avg_head_imrvnss_overall,need_help,worked_msps,avg_worked_msps,help_budget_invested,total_budget,remaining_budget,consumed_budget,runname,msp_0_budget_left,msp_1_budget_left,msp_2_budget_left,msp_3_budget_left,msp_4_budget_left,msp_q_0,msp_q_1,msp_q_2,msp_q_3,msp_q_4,extra_info
9,1.0,50,5,93.66582162991641,-5.960976706423179,9.36658216299164,65.18068847642171,7.179646750896352,13.036137695284344,8.499841789329308,0.8499841789329308,0.8499841789329308,0,50,5.0,0,3500,3434.819311523578,65.18068847642189,optimal_f5,693.0780809749456,690.1698862395835,687.1126929264199,683.9062024021007,680.5524489805282,0.9999813869799186,0.9999813869799186,0.9999813869799186,0.9999813869799186,0.9999813869799186,msps_count_5_num_requests_10
29,1.0,150,5,80.9989539313558,-17.88293011926953,2.6999651310451935,195.54206542926525,21.53894025268907,39.10841308585304,25.49952536798794,0.849984178932931,0.849984178932931,0,150,5.0,0,3500,3304.4579345707334,195.5420654292666,optimal_f5,679.2342429248367,670.5096587187506,661.3380787792596,651.7186072063021,641.6573469415846,0.9999813869799192,0.9999813869799192,0.9999813869799192,0.9999813869799192,0.9999813869799192,msps_count_5_num_requests_30
49,1.0,250,5,68.3320862327951,-17.88293011926953,1.3666417246559022,325.9034423821086,35.89823375448177,65.1806884764217,42.499208946646526,0.8499841789329307,0.8499841789329307,0,250,5.0,0,3500,3174.0965576178896,325.90344238211037,optimal_f5,665.3904048747279,650.8494311979177,635.5634646320993,619.5310120105034,602.762244902641,0.9999813869799182,0.9999813869799182,0.9999813869799182,0.9999813869799182,0.9999813869799182,msps_count_5_num_requests_50
69,1.0,350,5,55.66521853423447,-17.88293011926953,0.795217407631921,456.2648193349517,50.25752725627442,91.25296386699048,59.49889252530509,0.8499841789329305,0.8499841789329305,0,350,5.0,0,3500,3043.735180665045,456.26481933495506,optimal_f5,651.546566824619,631.1892036770848,609.7888504849391,587.3434168147048,563.8671428636974,0.9999813869799176,0.9999813869799176,0.9999813869799176,0.9999813869799176,0.9999813869799176,msps_count_5_num_requests_70
89,1.0,450,5,42.998293692816716,-17.88293011926953,0.4777588188090746,586.6261962877954,64.61682075806708,117.32523925755928,76.49857610396366,0.8499841789329307,0.8499841789329307,0,450,5.0,0,3500,2913.373803712201,586.6261962877988,optimal_f5,637.7027287745102,611.5289761562519,584.0142363377788,555.1558216189062,524.9720408247538,0.9999813869799171,0.9999813869799171,0.9999813869799171,0.9999813869799171,0.9999813869799171,msps_count_5_num_requests_90
